user_id,recommendations,recommended_main_categories,recommended_sub_categories,purchased_products,purchased_main_categories,purchased_sub_categories,precision@k
4214,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Smart Home', 'Kitchen', 'Toys', 'Audio']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories']",0.95
4216,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Audio', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Smart Home Accessories']","[1, 4, 5, 6, 10]","['Toys', 'Kitchen', 'Audio', 'Food']","['Educational Toys', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Frozen Meat Products']",1.0
4217,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Kitchen', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Health Drinks']","[2, 6]","['Kitchen', 'Food']","['Drinkware', 'Infused Oils']",0.8999999999999999
4220,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Smart Home Accessories', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4222,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],"[1, 9]","['Toys', 'Food']","['Educational Toys', 'Olive Products']",0.95
4226,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Audio', 'Smart Home', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories']",0.95
4232,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Audio', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4244,"['Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Basil-infused Olive Oil', 'Product_Toilet Paper (12 rolls)']",['Food'],"['Infused Oils', 'Household Supplies']",[6],['Food'],['Infused Oils'],0.95
4252,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
4254,"['Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Fruit Medley Juice', 'Product_Kombucha Drink']","['Toys', 'Kitchen', 'Audio', 'Food']","['Educational Toys', 'Cooking Appliances', 'Earbuds', 'Juice', 'Health Drinks']","[1, 2, 3, 4, 5]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers']",0.95
4258,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Toys', 'Kitchen', 'Audio', 'Smart Home']","['Juice', 'Educational Toys', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories']","[1, 2, 4, 8]","['Toys', 'Kitchen', 'Smart Home']","['Educational Toys', 'Drinkware', 'Cooking Appliances', 'Home Automation Accessories']",0.95
4259,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4262,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[3, 4]","['Food', 'Kitchen']","['Smoothies', 'Cooking Appliances']",0.65
4271,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit', 'Product_Rice Cakes']","['Food', 'Kitchen']","['Juice', 'Cooking Appliances', 'Health Drinks', 'Japanese Cooking Kits', 'Healthy Snacks']",[3],['Food'],['Smoothies'],0.9500000000000001
4274,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
4286,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4291,"['Product_Electric Griddle with Lid', 'Product_Electric Griddle with Lid', 'Product_Electric Griddle with Removable Plates', 'Product_Electric Ice Cream Maker', 'Product_Electric Griddle']",['Kitchen'],['Cooking Appliances'],[4],['Kitchen'],['Cooking Appliances'],0.95
4292,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', 'Product_Water-Resistant Bluetooth Speaker']","['Toys', 'Audio']","['Educational Toys', 'Portable Speakers']","[1, 5]","['Toys', 'Audio']","['Educational Toys', 'Portable Speakers']",0.95
4295,"['Product_Puzzle 3D Model Kit', 'Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Toys', 'Food', 'Kitchen']","['Educational Toys', 'Juice', 'Cooking Appliances', 'Health Drinks', 'Small Appliances']","[1, 2, 9]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Olive Products']",0.95
4296,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Electric Butter Churn']","['Food', 'Kitchen', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Small Appliances']",[2],['Kitchen'],['Drinkware'],0.55
4300,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit']","['Food', 'Kitchen', 'Toys']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Health Drinks', 'Japanese Cooking Kits']",[10],['Food'],['Frozen Meat Products'],0.8
4302,"['Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Thermostat']",['Smart Home'],"['Home Automation Accessories', 'Home Automation']",[8],['Smart Home'],['Home Automation Accessories'],0.95
4311,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Peach Mango Smoothie']",['Food'],['Smoothies'],[3],['Food'],['Smoothies'],0.95
4315,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Audio', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4318,"['Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Electric Butter Churn', ""Product_Children's Gardening Set"", 'Product_Silicone Baking Mats']","['Kitchen', 'Toys']","['Cooking Appliances', 'Educational Toys', 'Small Appliances', 'Outdoor Play Toys', 'Baking Accessories']","[1, 2, 4]","['Toys', 'Kitchen']","['Educational Toys', 'Drinkware', 'Cooking Appliances']",0.95
4321,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Electric Rice Cooker', 'Product_Puzzle 3D Model Kit']","['Toys', 'Kitchen']","['Educational Toys', 'Cooking Appliances']",[4],['Kitchen'],['Cooking Appliances'],0.4
4327,"['Product_Electric Griddle with Lid', 'Product_Electric Griddle with Lid', 'Product_Electric Griddle with Removable Plates', 'Product_Electric Ice Cream Maker', 'Product_Electric Griddle']",['Kitchen'],['Cooking Appliances'],[4],['Kitchen'],['Cooking Appliances'],0.95
4329,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4330,"['Product_Electric Griddle with Lid', 'Product_Electric Griddle with Lid', 'Product_Electric Griddle with Removable Plates', 'Product_Electric Ice Cream Maker', 'Product_Electric Griddle']",['Kitchen'],['Cooking Appliances'],[4],['Kitchen'],['Cooking Appliances'],0.95
4333,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Audio', 'Smart Home', 'Toys']","['Juice', 'Cooking Appliances', 'Earbuds', 'Smart Home Accessories', 'Educational Toys']","[2, 5, 6, 7]","['Kitchen', 'Audio', 'Food']","['Drinkware', 'Portable Speakers', 'Infused Oils', 'Asian Sauces']",0.95
4344,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', ""Product_Children's Gardening Set"", ""Product_Kids' Science Experiment Kit""]","['Food', 'Toys', 'Kitchen']","['Juice', 'Educational Toys', 'Cooking Appliances', 'Outdoor Play Toys']",[1],['Toys'],['Educational Toys'],0.8
4345,"['Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Fruit Medley Juice']",['Food'],"['Frozen Meat Products', 'Juice']",[10],['Food'],['Frozen Meat Products'],0.95
4350,"['Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Wild Rice & Quinoa Mix', 'Product_Truffle Parmesan Fries']",['Food'],"['Olive Products', 'Grain Blends', 'Gourmet Snacks']",[9],['Food'],['Olive Products'],0.95
4353,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Striped T-Shirt', 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit']","['Toys', 'Kitchen']","['Educational Toys', 'Drinkware']","[1, 2]","['Toys', 'Kitchen']","['Educational Toys', 'Drinkware']",0.95
4354,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Stir Fry Pan', 'Product_Electric Butter Churn', 'Product_Silicone Baking Mats']","['Food', 'Smart Home', 'Kitchen']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Small Appliances', 'Baking Accessories']",[2],['Kitchen'],['Drinkware'],0.8
4358,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[4, 6, 8]","['Kitchen', 'Food', 'Smart Home']","['Cooking Appliances', 'Infused Oils', 'Home Automation Accessories']",0.95
4360,"['Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker', 'Product_Bluetooth Shower Speaker', 'Product_Water-Resistant Bluetooth Speaker']",['Audio'],['Portable Speakers'],[5],['Audio'],['Portable Speakers'],0.95
4366,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4367,"['Product_Vegetable Stir-Fry Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce', 'Product_Teriyaki Sauce', 'Product_Spicy Thai Chili Sauce']",['Food'],['Asian Sauces'],[7],['Food'],['Asian Sauces'],0.95
4377,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Electric Griddle with Lid']","['Food', 'Smart Home', 'Toys', 'Audio', 'Kitchen']","['Juice', 'Smart Home Accessories', 'Educational Toys', 'Earbuds', 'Cooking Appliances']",[6],['Food'],['Infused Oils'],0.30000000000000004
4379,"['Product_Smart Thermostat with Wi-Fi', 'Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Smart Light Bulbs']","['Smart Home', 'Food', 'Audio', 'Kitchen']","['Smart Home Accessories', 'Juice', 'Earbuds', 'Cooking Appliances', 'Smart Lighting']",[8],['Smart Home'],['Home Automation Accessories'],0.55
4383,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
4385,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Apple AirPods 3', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Kitchen', 'Food', 'Audio']","['Cooking Appliances', 'Juice', 'Earbuds', 'Health Drinks', 'Small Appliances']","[2, 3, 4, 5]","['Kitchen', 'Food', 'Audio']","['Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers']",0.95
4387,"['Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Frozen Chicken Nuggets', 'Product_Fruit Medley Juice']",['Food'],"['Frozen Meat Products', 'Juice']",[10],['Food'],['Frozen Meat Products'],0.95
4397,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Peach Mango Smoothie']",['Food'],['Smoothies'],[3],['Food'],['Smoothies'],0.95
4404,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Electric Griddle with Lid', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit']","['Food', 'Smart Home', 'Kitchen', 'Audio', 'Toys']","['Juice', 'Smart Home Accessories', 'Cooking Appliances', 'Earbuds', 'Educational Toys']",[9],['Food'],['Olive Products'],0.30000000000000004
4409,"['Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Electric Stir Fry Pan', 'Product_Electric Butter Churn', ""Product_Children's Gardening Set""]","['Toys', 'Audio', 'Kitchen']","['Educational Toys', 'Earbuds', 'Cooking Appliances', 'Small Appliances', 'Outdoor Play Toys']","[1, 2, 5]","['Toys', 'Kitchen', 'Audio']","['Educational Toys', 'Drinkware', 'Portable Speakers']",0.95
4411,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
4413,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3']","['Food', 'Kitchen', 'Smart Home', 'Toys', 'Audio']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Educational Toys', 'Earbuds']","[4, 6]","['Kitchen', 'Food']","['Cooking Appliances', 'Infused Oils']",0.65
4415,"['Product_Electric Stir Fry Pan', 'Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Kitchen', 'Food', 'Toys']","['Cooking Appliances', 'Juice', 'Educational Toys', 'Health Drinks', 'Small Appliances']","[1, 2, 3, 4, 6]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Infused Oils']",0.95
4417,"['Product_Electric Griddle with Lid', 'Product_Electric Griddle with Lid', 'Product_Electric Griddle with Removable Plates', 'Product_Electric Ice Cream Maker', 'Product_Electric Griddle']",['Kitchen'],['Cooking Appliances'],[4],['Kitchen'],['Cooking Appliances'],0.95
4420,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Apple AirPods 3', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Toys', 'Audio', 'Smart Home']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Earbuds', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4421,"['Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Plug', 'Product_Smart Thermostat']",['Smart Home'],"['Home Automation Accessories', 'Home Automation']",[8],['Smart Home'],['Home Automation Accessories'],0.95
4431,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
4433,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink', 'Product_Electric Butter Churn']","['Food', 'Kitchen', 'Toys']","['Juice', 'Cooking Appliances', 'Educational Toys', 'Health Drinks', 'Small Appliances']","[1, 2, 3, 4]","['Toys', 'Kitchen', 'Food']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances']",0.95
4437,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', 'Product_Basil-infused Olive Oil']","['Toys', 'Food']","['Educational Toys', 'Infused Oils']","[1, 6]","['Toys', 'Food']","['Educational Toys', 'Infused Oils']",0.95
4443,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Toys', 'Smart Home', 'Audio']","['Juice', 'Educational Toys', 'Smart Home Accessories', 'Earbuds', 'Health Drinks']",[3],['Food'],['Smoothies'],0.55
4445,"['Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Kitchen', 'Audio', 'Food', 'Toys']","['Cooking Appliances', 'Earbuds', 'Juice', 'Educational Toys', 'Health Drinks']","[1, 2, 3, 4, 5]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers']",0.95
4450,"['Product_Fruit Medley Juice', 'Product_Puzzle 3D Model Kit', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Kombucha Drink']","['Food', 'Toys', 'Kitchen', 'Audio']","['Juice', 'Educational Toys', 'Cooking Appliances', 'Earbuds', 'Health Drinks']","[1, 2, 3, 4, 5, 6, 7]","['Toys', 'Kitchen', 'Food', 'Audio']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces']",0.95
4451,"['Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie', 'Product_Peach Mango Smoothie Mix', 'Product_Peach Mango Smoothie']",['Food'],['Smoothies'],[3],['Food'],['Smoothies'],0.95
4455,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit']","['Food', 'Kitchen', 'Smart Home', 'Audio', 'Toys']","['Juice', 'Cooking Appliances', 'Smart Home Accessories', 'Earbuds', 'Educational Toys']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
4461,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Kombucha Drink', 'Product_Sushi Roll Kit', 'Product_Rice Cakes']","['Food', 'Kitchen']","['Juice', 'Cooking Appliances', 'Health Drinks', 'Japanese Cooking Kits', 'Healthy Snacks']",[10],['Food'],['Frozen Meat Products'],0.9500000000000001
4464,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', 'Product_Water-Resistant Bluetooth Speaker']","['Toys', 'Audio']","['Educational Toys', 'Portable Speakers']","[1, 5]","['Toys', 'Audio']","['Educational Toys', 'Portable Speakers']",0.95
4471,"['Product_Puzzle 3D Model Kit', ""Product_Kids' Science Experiment Kit"", 'Product_Puzzle 3D Model Kit', 'Product_Puzzle 3D Model Kit', ""Product_Kids' STEM Robotics Kit""]",['Toys'],['Educational Toys'],[1],['Toys'],['Educational Toys'],0.95
4477,"['Product_Fruit Medley Juice', 'Product_Smart Thermostat with Wi-Fi', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Kombucha Drink']","['Food', 'Smart Home', 'Audio', 'Toys']","['Juice', 'Smart Home Accessories', 'Earbuds', 'Educational Toys', 'Health Drinks']",[3],['Food'],['Smoothies'],0.55
4480,"['Product_Striped T-Shirt', 'Product_Striped T-Shirt', 'Product_Graphic Print Tee', 'Product_Organic Cotton Crew Neck', 'Product_Graphic Print Tee']",['Kitchen'],['Drinkware'],[2],['Kitchen'],['Drinkware'],0.95
4484,"['Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Mediterranean Olives', 'Product_Wild Rice & Quinoa Mix', 'Product_Truffle Parmesan Fries']",['Food'],"['Olive Products', 'Grain Blends', 'Gourmet Snacks']",[9],['Food'],['Olive Products'],0.95
4487,"['Product_Electric Griddle with Lid', 'Product_Electric Griddle with Lid', 'Product_Electric Griddle with Removable Plates', 'Product_Electric Ice Cream Maker', 'Product_Electric Griddle']",['Kitchen'],['Cooking Appliances'],[4],['Kitchen'],['Cooking Appliances'],0.95
4488,"['Product_Fruit Medley Juice', 'Product_Electric Stir Fry Pan', 'Product_Apple AirPods 3', 'Product_Puzzle 3D Model Kit', 'Product_Smart Thermostat with Wi-Fi']","['Food', 'Kitchen', 'Audio', 'Toys', 'Smart Home']","['Juice', 'Cooking Appliances', 'Earbuds', 'Educational Toys', 'Smart Home Accessories']","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Toys', 'Kitchen', 'Food', 'Audio', 'Smart Home']","['Educational Toys', 'Drinkware', 'Smoothies', 'Cooking Appliances', 'Portable Speakers', 'Infused Oils', 'Asian Sauces', 'Home Automation Accessories', 'Olive Products', 'Frozen Meat Products']",0.95
