pid,clicks,visit_time,purchases,cat1,cat2
8776,6457,32285,645,Toys,Eco-Friendly Toys
8777,22977,114887,2297,Food,Savory Snacks
8778,70448,352242,7044,Pets,Travel Accessories
8779,91972,459864,9197,Food,Prepared Meals
8780,85442,427214,8544,Electronics,Solar Power Accessories
8781,42901,214509,4290,Fitness,Health & Wellness Tools
8782,66773,333865,6677,Food,Desserts
8783,215,1075,21,Health,Fitness & Nutrition
8784,32566,162831,3256,Food,Frozen Meals
8785,53851,269255,5385,Food,Fruit Chutneys
8786,47632,238164,4763,Fitness,Yoga Equipment
8787,88591,442957,8859,Food,Instant Breakfast
8788,24389,121948,2438,Fitness,Fitness Accessories
8789,59236,296184,5923,Fitness,Yoga Equipment
8790,66412,332064,6641,Kitchen,Kitchen Gadgets
8791,10180,50900,1018,Home,Home Organization
8792,11857,59289,1185,Food,Desserts
8793,51651,258257,5165,Fitness,Wearable Technology
8794,18228,91140,1822,Kitchen,Coffee Equipment
8795,4477,22386,447,Clothing,Dress Shirts
8796,39920,199600,3992,Food,Seeds & Nuts
8797,26266,131331,2626,Food,Frozen Appetizers
8798,414,2071,41,Food,Herbal Tea
8799,65897,329489,6589,Smart Home,Home Security
8800,88796,443980,8879,Smart Home,Home Accessories
8801,13197,65986,1319,Travel,Travel Accessories
8802,82911,414557,8291,Food,Pasta
8803,24199,120996,2419,Outdoor,Camping Equipment
8804,74595,372975,7459,Health,Sleep & Relaxation
8805,56750,283751,5675,Food,Specialty Grains
8806,33287,166437,3328,Kitchen,Food Storage Solutions
8807,60847,304237,6084,Food,Potatoes
8808,15090,75453,1509,Food,Syrups
8809,26854,134272,2685,Food,Specialty Pasta
8810,64789,323947,6478,Food,Tea & Coffee Mixes
8811,56205,281027,5620,Kitchen,Kitchen Storage & Organization
8812,42726,213633,4272,Food,Frozen Smoothies
8813,84095,420478,8409,Accessories,Wallets
8814,51295,256479,5129,Audio,Smart Speakers
8815,14956,74783,1495,Food,Noodles
8816,39629,198148,3962,Food,Cookies
8817,80272,401360,8027,Outdoor,Outdoor Accessories
8818,73656,368282,7365,Food,Dips and Spreads
8819,46551,232756,4655,Food,Nut-Based Snacks
8820,21063,105317,2106,Food,Frozen Snacks
8821,58350,291754,5835,Toys,Creative Arts & Crafts
8822,47657,238289,4765,Home Appliances,Robotic Cleaners
8823,24908,124544,2490,Kitchen,Blenders & Juicers
8824,1160,5804,116,Clothing,Women's Footwear
8825,62415,312076,6241,Food,Frozen Vegetables
8826,97149,485745,9714,Food,Breakfast Cereals
8827,15708,78543,1570,Toys,Building Toys
8828,49748,248740,4974,Pets,Pet Supplies
8829,58367,291836,5836,Kitchen,Food Storage Solutions
8830,14139,70699,1413,Office,Furniture
8831,6142,30713,614,Food,Cooking Oils
8832,52619,263097,5261,Food,Herb Blends
8833,37912,189561,3791,Food,Cooking Oils
8834,57686,288430,5768,Food,Meat Products
8835,55582,277913,5558,Food,Artisan Bread
8836,92351,461756,9235,Food,Mixes
8837,433,2166,43,Food,Prepared Salads
8838,4399,21999,439,Office,Furniture
8839,75827,379138,7582,Travel,Travel Accessories
8840,88516,442582,8851,Food,Savory Snacks
8841,61211,306057,6121,Outdoor,Camping Equipment
8842,32192,160963,3219,Accessories,Mobile Accessories
8843,16678,83390,1667,Food,Sweet Snacks
8844,80776,403880,8077,Food,Frozen Fruits
8845,57439,287196,5743,Toys,Outdoor Play Toys
8846,98154,490771,9815,Food,Fruits
8847,76263,381317,7626,Home,Home Decor
8848,84926,424633,8492,Kitchen,Cookware
8849,89643,448216,8964,Food,Frozen Snacks
8850,97888,489440,9788,Food,Salads
8851,1378,6893,137,Food,Seasoning Blends
8852,10064,50323,1006,Food,Herbal Tea
8853,41309,206546,4130,Food,Juice
8854,67252,336260,6725,Fitness,Hydration Gear
8855,36923,184615,3692,Food,Healthy Snacks
8856,50032,250163,5003,Food,Pasta Sauces
8857,74719,373595,7471,Accessories,Mobile Accessories
8858,35601,178008,3560,Music,Audio Equipment
8859,73549,367745,7354,Food,Savory Snacks
8860,42458,212290,4245,Clothing,Women's Dress Shoes
8861,42986,214933,4298,Kitchen,Food Storage Solutions
8862,37603,188018,3760,Clothing,Outerwear
8863,88752,443764,8875,Food,Canned Soups
8864,98178,490892,9817,Office,Office Supplies
8865,35237,176186,3523,Office,Organizational Tools
8866,10143,50717,1014,Food,Healthy Breakfast Options
8867,22299,111499,2229,Food,Meat Snacks
8868,6581,32908,658,Food,Coffee Creamers
8869,55791,278959,5579,Kitchen,Small Appliances
8870,61017,305087,6101,Home,Air Quality & Purification
8871,27854,139271,2785,Food,Poultry
8872,19132,95660,1913,Food,Fruits
8873,26303,131519,2630,Clothing,Handbags
8874,35645,178229,3564,Food,Fruit Spreads
8875,48590,242954,4859,Clothing,Casual Dresses
8876,92678,463393,9267,Automotive,Automotive Accessories
8877,60008,300041,6000,Food,Ground Meats
8878,73189,365947,7318,Food,Juice
8879,32742,163713,3274,Home,Bedding & Linens
8880,38093,190465,3809,Food,Dips & Spreads
8881,86289,431449,8628,Food,Italian Cuisine Meal Kits
8882,73582,367914,7358,Food,Herb-Based Sauces
8883,28669,143346,2866,Smart Home,Smart Plugs & Outlets
8884,13117,65589,1311,Food,Poultry
8885,76085,380429,7608,Food,Fruits
8886,75044,375223,7504,Travel,Travel Accessories
8887,58497,292487,5849,Food,Healthy Breakfast Options
8888,84583,422916,8458,Outdoor,Camping Equipment
8889,97181,485908,9718,Sports,Soccer
8890,98314,491574,9831,Food,Nut Snacks
8891,23084,115420,2308,Food,Vegetable Mixes
8892,17918,89593,1791,Food,Frozen Vegetarian Meals
8893,13032,65161,1303,Health,Fitness & Nutrition
8894,62373,311868,6237,Home,Kitchen Accessories
8895,31573,157869,3157,Food,Frozen Meals
8896,18646,93231,1864,Home,Bedding & Linens
8897,41632,208161,4163,Outdoor,Fishing Equipment
8898,41890,209453,4189,Fitness,Yoga Equipment
8899,50357,251786,5035,Clothing,Scarves
8900,80411,402059,8041,Food,Nut Snacks
8901,77796,388984,7779,Accessories,Mobile Accessories
8902,67500,337504,6750,Pets,Cat Furniture
8903,26142,130711,2614,Pets,Cat Furniture
8904,43716,218584,4371,Food,Herbal Beverages
8905,50165,250825,5016,Clothing,Tank Tops
8906,96563,482817,9656,Food,Granola
8907,57801,289008,5780,Pets,Travel Accessories
8908,36794,183971,3679,Food,Frozen Snacks
8909,54363,271817,5436,Food,Frozen Snacks
8910,13137,65689,1313,Kitchen,Small Appliances
8911,23855,119277,2385,Garden,Garden Decor
8912,61448,307243,6144,Home Improvement,Exterior Sealers
8913,26547,132737,2654,Food,Dips/Spreads
8914,84753,423765,8475,Food,Nuts and Trail Mix
8915,40604,203024,4060,Home,Bedding & Linens
8916,47125,235628,4712,Food,Cookies
8917,39863,199319,3986,Clothing,Sleepwear
8918,75317,376589,7531,Home,Home Fragrance & Accessories
8919,88318,441592,8831,Food,Frozen Veggie Snacks
8920,5551,27757,555,Food,Canned Vegetables
8921,29975,149875,2997,Fitness,Cardio Equipment
8922,91340,456703,9134,Food,Whole Grains
8923,77575,387875,7757,Food,Dips & Spreads
8924,28543,142715,2854,Health,Pain Relief & Therapy
8925,90767,453839,9076,Accessories,Jewelry Storage
8926,71024,355120,7102,Food,Savory Snacks
8927,92984,464924,9298,Food,Salsas
8928,37760,188803,3776,Pets,Dog Accessories
8929,55888,279444,5588,Food,Instant Breakfast
8930,4486,22430,448,Automotive,Automotive Accessories
8931,72222,361113,7222,Food,Nut-Based Snacks
8932,43280,216401,4328,Food,Syrups
8933,35892,179463,3589,Home,Home Decor
8934,79981,399905,7998,Electronics,Portable Projectors
8935,2701,13507,270,Outdoor,Outdoor Accessories
8936,21244,106222,2124,Accessories,Tech Accessories
8937,38732,193662,3873,Accessories,Bags
8938,78330,391652,7833,Art Supplies,Drawing Supplies
8939,46190,230954,4619,Food,Superfoods
8940,11608,58044,1160,Food,Dips & Spreads
8941,74637,373186,7463,Kitchen,Beverage Appliances
8942,39010,195054,3901,Kitchen,Cooking Appliances
8943,66291,331456,6629,Clothing,Casual Dresses
8944,92139,460699,9213,Food,Granola & Muesli
8945,52111,260557,5211,Food,Processed Meats
8946,65080,325404,6508,Fitness,Health & Wellness Tools
8947,36578,182891,3657,Food,Supplements
8948,28323,141619,2832,Toys,Educational Toys
8949,40444,202224,4044,Food,Pasta
8950,51985,259928,5198,Food,Oils
8951,93049,465247,9304,Food,Salad Mixes
8952,81050,405254,8105,Clothing,Women's Footwear
8953,62024,310122,6202,Fitness,Yoga Equipment
8954,22709,113546,2270,Toys,Puzzles
8955,54534,272671,5453,Food,Gourmet Snacks
8956,65564,327824,6556,Health,Fitness & Nutrition
8957,41971,209856,4197,Food,Canned Legumes
8958,59356,296783,5935,Food,Baking Ingredients
8959,91398,456992,9139,Food,Soups & Broths
8960,61590,307951,6159,Food,Rice Dishes
8961,70205,351026,7020,Outdoor,Bird Feeding Accessories
8962,43283,216417,4328,Office,Writing Instruments
8963,58342,291714,5834,Outdoor,Camping Equipment
8964,60715,303575,6071,Food,Herbal Tea
8965,76197,380988,7619,Outdoor,Hiking Accessories
8966,30423,152118,3042,Food,Root Vegetables
8967,36545,182726,3654,Food,Cheese
8968,48727,243637,4872,Food,Mixed Vegetables
8969,44664,223320,4466,Food,Granola/Cereal
8970,50820,254104,5082,Food,Mixes
8971,81175,405876,8117,Food,Frozen Vegetarian Meals
8972,95815,479075,9581,Fitness,Cardio Equipment
8973,30726,153630,3072,Food,Healthy Snacks
8974,66857,334289,6685,Food,Savory Snacks
8975,18488,92442,1848,Garden,Garden Tools
8976,74743,373717,7474,Electronics,Wireless Video Transmission
8977,20919,104596,2091,Clothing,Graphic Tees
8978,81384,406923,8138,Clothing,Jackets
8979,31917,159587,3191,Art Supplies,Sculpting Supplies
8980,64149,320748,6414,Food,Frozen Meals
8981,35531,177658,3553,Food,Canned Fruits
8982,42226,211131,4222,Kitchen,Cutlery
8983,87372,436863,8737,Food,Mixed Vegetables
8984,74982,374910,7498,Outdoor,Outdoor Recreation
8985,70608,353040,7060,Food,Italian Cuisine
8986,47932,239663,4793,Kitchen,Beverage Appliances
8987,15899,79499,1589,Food,Granola
8988,95560,477802,9556,Food,Frozen Pizza
8989,68298,341492,6829,Food,Sweeteners
8990,35335,176676,3533,Food,Cheese
8991,95366,476833,9536,Food,Cheese
8992,95617,478085,9561,Clothing,Hoodies
8993,56501,282508,5650,Food,Dairy Spreads
8994,9241,46209,924,Food,Cheese
8995,89107,445535,8910,Food,Herbal Butters
8996,86391,431959,8639,Food,Sauces
8997,52109,260547,5210,Accessories,Mobile Accessories
8998,17418,87094,1741,Health,Health Devices
8999,85320,426604,8532,Food,Canned Soups
9000,66394,331970,6639,Food,Instant Breakfast
9001,43235,216176,4323,Travel,Comfort Accessories
9002,77566,387833,7756,Food,Red Meat
9003,38546,192732,3854,Outdoor,Outdoor Furniture
9004,96008,480043,9600,Pets,Grooming Supplies
9005,71848,359244,7184,Food,Frozen Snacks
9006,25713,128569,2571,Food,Granola/Cereal
9007,31669,158348,3166,Travel,Travel Accessories
9008,22739,113697,2273,Kitchen,Small Appliances
9009,89609,448047,8960,Food,Deli Meats
9010,96895,484478,9689,Outdoor,Camping Equipment
9011,34545,172729,3454,Food,Marinades and Sauces
9012,18602,93014,1860,Kitchen,Cooking Appliances
9013,16554,82774,1655,Automotive,Safety and Emergency Supplies
9014,83093,415465,8309,Electronics,Portable Audio & Video Equipment
9015,77850,389252,7785,Garden,Garden Tools
9016,19104,95524,1910,Clothing,Athletic Footwear
9017,55084,275424,5508,Electronics,Cameras & Photography
9018,52251,261258,5225,Food,Plant-Based Proteins
9019,94785,473927,9478,Audio,Portable Speakers
9020,43506,217532,4350,Food,Dressing
9021,54885,274427,5488,Audio,Wireless Audio Accessories
9022,95101,475507,9510,Kitchen,Kitchen Accessories
9023,20250,101250,2025,Food,Frozen Meals
9024,18283,91417,1828,Office,Office Supplies
9025,91455,457275,9145,Kitchen,Small Appliances
9026,48898,244490,4889,Food,Savory Snacks
9027,13821,69107,1382,Clothing,Skirts
9028,74882,374413,7488,Kitchen,Cooking Appliances
9029,81180,405904,8118,Books,Children's Educational Books
9030,38344,191720,3834,Food,Frozen Smoothies
9031,53409,267046,5340,Food,Juice
9032,23402,117014,2340,Food,Savory Snacks
9033,15489,77445,1548,Food,Nuts and Trail Mix
9034,57759,288798,5775,Food,Healthy Snacks
9035,61061,305307,6106,Computers,Accessories
9036,21431,107158,2143,Food,Baking Ingredients
9037,41287,206437,4128,Outdoor,Camping Equipment
9038,76314,381573,7631,Audio,Karaoke Equipment
9039,78234,391172,7823,Food,Coffee
9040,61644,308221,6164,Beauty,Nail Care
9041,14892,74462,1489,Home Security,Smart Security
9042,46269,231349,4626,Food,Chili
9043,28415,142079,2841,Bathroom,Shower Accessories
9044,48440,242203,4844,Home Improvement,Outdoor Cleaning
9045,54127,270638,5412,Food,Marinades and Sauces
9046,33625,168127,3362,Home,Home Appliances
9047,26886,134431,2688,Food,Frozen Vegetables
9048,31155,155776,3115,Home,Air Quality & Purification
9049,69586,347932,6958,Clothing,Leggings
9050,60085,300428,6008,Food,Gluten-Free Baked Goods
9051,21909,109546,2190,Food,Poultry
9052,48570,242853,4857,Food,Flatbreads
9053,33761,168805,3376,Food,Savory Snacks
9054,81956,409781,8195,Food,Frozen Asian Meals
9055,71061,355307,7106,Food,Infused Oils
9056,70791,353955,7079,Tools,Hand Tools
9057,57559,287799,5755,Food,Beverages
9058,25398,126991,2539,Wearable Tech,Smartwatches
9059,30243,151217,3024,Health,Health Devices
9060,65995,329979,6599,Food,Cheese
9061,66158,330790,6615,Outdoor,Grills and Smokers
9062,10264,51320,1026,Food,Frozen Snacks
9063,6245,31225,624,Outdoor,Bird Feeding Accessories
9064,63252,316261,6325,Electronics,Home Entertainment Equipment
9065,92964,464822,9296,Food,Juice
9066,4085,20426,408,Food,Baking Mixes
9067,76383,381917,7638,Tools,Power Tools
9068,73593,367965,7359,Food,Regional Seasoning Blends
9069,81550,407754,8155,Home Appliances,Cooling Appliances
9070,75805,379029,7580,Fitness,Yoga Equipment
9071,35482,177411,3548,Kitchen,Small Appliances
9072,87096,435482,8709,Food,Processed Meats
9073,87974,439871,8797,Food,Soups & Broths
9074,18732,93662,1873,Home,Home Appliances
9075,62469,312346,6246,Gaming,Gaming Accessories
9076,86231,431159,8623,Food,Sauces & Condiments
9077,6138,30692,613,Outdoor,Cycling Accessories
9078,91551,457756,9155,Food,Smoothies
9079,38104,190521,3810,Food,Plant-Based Meals
9080,39976,199880,3997,Music,Instruments
9081,21265,106329,2126,Clothing,Bottoms
9082,65430,327152,6543,Kitchen,Cookware
9083,43413,217068,4341,Outdoor,Camping Equipment
9084,39580,197901,3958,Kitchen,Coffee Equipment
9085,20150,100753,2015,Kitchen,Cooking Appliances
9086,19744,98723,1974,Health,Safety & Protection
9087,86622,433110,8662,Food,Breads
9088,85204,426022,8520,Food,Dried Fruits
9089,90492,452462,9049,Fitness,Wearable Technology
9090,41533,207667,4153,Kitchen,Cooking Accessories
9091,46439,232197,4643,Food,Healthy Snacks
9092,17386,86930,1738,Pets,Pet Accessories
9093,64548,322740,6454,Storage,Storage Devices
9094,28161,140809,2816,Food,Spice Blends
9095,74973,374869,7497,Food,Healthy Snacks
9096,50782,253913,5078,Food,Frozen Veggie Snacks
9097,81500,407504,8150,Food,Healthy Snacks
9098,53140,265700,5314,Automotive,Automotive Accessories
9099,73650,368252,7365,Pets,Pet Health and Care
9100,5824,29123,582,Food,Fruits
9101,52084,260422,5208,Food,Dressing
9102,98116,490582,9811,Garden,Garden Tools
9103,45418,227090,4541,Office,Lighting
9104,64554,322771,6455,Food,Baking Ingredients
9105,50207,251036,5020,Food,Frozen Entrees
9106,82318,411591,8231,Health,Personal Care & Grooming
9107,81462,407312,8146,Food,Pasta
9108,48428,242144,4842,Home,Bedding & Linens
9109,34552,172760,3455,Food,Eggs
9110,8571,42857,857,Food,Mixes
9111,71129,355646,7112,Food,Plant-Based Yogurt
9112,37768,188840,3776,Food,Sauces & Condiments
9113,59291,296455,5929,Food,Gourmet Salads
9114,49735,248676,4973,Food,Cottage Cheese
9115,4416,22081,441,Home,Lighting & Lamps
9116,15080,75404,1508,Food,Superfoods
9117,46132,230663,4613,Outdoor,Outdoor Accessories
9118,80641,403205,8064,Food,Frozen Asian Meals
9119,50163,250817,5016,Food,Granola and Muesli
9120,98050,490251,9805,Health,Medical Devices
9121,45181,225905,4518,Pets,Grooming Supplies
9122,24008,120042,2400,Food,Granola and Muesli
9123,28268,141344,2826,Food,Fruit Spreads
9124,64563,322816,6456,Outdoor,Outdoor Accessories
9125,82089,410449,8208,Home,Lighting & Lamps
9126,6981,34905,698,Kitchen,Small Appliances
9127,11607,58035,1160,Outdoor,Camping Equipment
9128,6401,32006,640,Food,Prepared Meals
9129,68001,340009,6800,Fitness,Fitness Accessories
9130,19749,98749,1974,Food,Ethnic Sauces
9131,24465,122325,2446,Food,Fruit Chutneys
9132,88055,440275,8805,Electronics,Mobile Accessories
9133,49477,247386,4947,Fitness,Hydration Gear
9134,62427,312139,6242,Food,Healthy Snacks
9135,15839,79197,1583,Food,Savory Snacks
9136,25363,126819,2536,Food,Asian Sauces
9137,5097,25486,509,Food,Beverages
9138,49137,245688,4913,Kitchen,Kitchen Gadgets
9139,55094,275470,5509,Pets,Pet Accessories
9140,51168,255842,5116,Food,Vegetarian Meals
9141,49911,249558,4991,Home,Home Organization
9142,44252,221262,4425,Food,Salsas
9143,24194,120971,2419,Garden,Planters
9144,69789,348948,6978,Food,Fruit Dips
9145,84446,422232,8444,Food,Cheese
9146,22842,114210,2284,Kitchen,Baking Accessories
9147,81489,407446,8148,Food,Frozen Appetizers
9148,71943,359718,7194,Health,Sleep & Relaxation
9149,55996,279980,5599,Home,Decorative Wall Art & Accessories
9150,24566,122830,2456,Outdoor,Camping Equipment
9151,65048,325243,6504,Outdoor,Camping Equipment
9152,84898,424494,8489,Crafts,DIY Crafts
9153,94559,472798,9455,Food,Ice Cream Flavors
9154,85742,428712,8574,Footwear,Outdoor Footwear
9155,29105,145527,2910,Pets,Pet Accessories
9156,9330,46650,933,Food,Frozen Fruits
9157,75668,378340,7566,Kitchen,Small Appliances
9158,51526,257631,5152,Food,Frozen Fruits
9159,25441,127206,2544,Food,Nut Butters
9160,42511,212557,4251,Food,Seeds & Nuts
9161,34421,172107,3442,Food,Baking Ingredients
9162,58475,292376,5847,Audio,Earbuds
9163,34108,170544,3410,Kitchen,Cooking Appliances
9164,99142,495712,9914,Outdoor,Outdoor Accessories
9165,94616,473084,9461,Food,Cheese
9166,4508,22544,450,Food,Protein Snacks
9167,18084,90421,1808,Office,Laptop Accessories
9168,58414,292072,5841,Beauty,Bath & Body
9169,95108,475544,9510,Fitness,Cardio Equipment
9170,77298,386490,7729,Food,Red Meat
9171,89528,447641,8952,Outdoor,Fishing Equipment
9172,85306,426530,8530,Food,Breads
9173,48484,242424,4848,Sports,Soccer
9174,25898,129491,2589,Food,Prepared Poultry
9175,32477,162388,3247,Food,Healthy Snacks
9176,41921,209607,4192,Kitchen,Kitchen Gadgets
9177,21860,109303,2186,Food,Sauces & Condiments
9178,77112,385564,7711,Electronics,Computer Accessories
9179,64009,320046,6400,Pets,Pet Supplies
9180,67632,338161,6763,Clothing,Loungewear
9181,3643,18219,364,Home,Home Organization
9182,27759,138796,2775,Food,Pasta Sauces
9183,9608,48043,960,Travel,Travel Accessories
9184,46631,233157,4663,Garden,Garden Tools
9185,67781,338907,6778,Photography,Camera Accessories
9186,26210,131050,2621,Toys,Educational Toys
9187,50560,252803,5056,Kitchen,Ice Cube Trays
9188,85027,425138,8502,Garden,Gardening Accessories
9189,56557,282787,5655,Automotive,Phone Accessories
9190,66649,333247,6664,Food,Salads
9191,46076,230382,4607,Food,Gourmet Ice Cream
9192,33713,168567,3371,Food,Vegetables
9193,18630,93154,1863,Food,Rice
9194,20212,101064,2021,Food,Pasta Sauces
9195,50665,253328,5066,Food,Marinades and Sauces
9196,89232,446163,8923,Tools,Power Tools
9197,74289,371449,7428,Health,Fitness & Nutrition
9198,65059,325296,6505,Pets,Travel Accessories
9199,79507,397538,7950,Accessories,Power Accessories
9200,21895,109479,2189,Food,Canned Vegetarian Meals
9201,10901,54507,1090,Food,Pasta Sauces
9202,22300,111502,2230,Pets,Dog Accessories
9203,14902,74513,1490,Electronics,Computer Accessories
9204,98907,494537,9890,Clothing,Activewear
9205,91688,458443,9168,Home,Home Organization
9206,57436,287183,5743,Food,Nuts and Trail Mix
9207,24361,121809,2436,Accessories,Jewelry Storage
9208,32446,162230,3244,Food,Pancakes & Waffles
9209,83891,419459,8389,Food,Regional Seasoning Blends
9210,46371,231855,4637,Food,Sweet Snacks
9211,249,1246,24,Kitchen,Cooking Tools & Utensils
9212,29284,146423,2928,Food,Canned Vegetables
9213,51734,258670,5173,Garden,Planters
9214,82317,411589,8231,Food,Poultry
9215,38079,190398,3807,Food,Flavored Nuts
9216,17301,86508,1730,Food,Dried Fruits
9217,93620,468102,9362,Photography,Marine Photography Equipment
9218,22278,111394,2227,Electronics,Computer Accessories
9219,21102,105511,2110,Food,Smoothies
9220,53977,269887,5397,Food,Healthy Snacks
9221,4036,20180,403,Food,Healthy Snacks
9222,14289,71449,1428,Food,Muffins
9223,68429,342149,6842,Home,Decorative Wall Art & Accessories
9224,78811,394057,7881,Outdoor,Camping Equipment
9225,47949,239748,4794,Food,Grain Salads
9226,82879,414397,8287,Automotive,Car Interior Accessories
9227,26177,130889,2617,Food,Savory Snacks
9228,7709,38548,770,Tools,Power Tools
9229,53164,265821,5316,Food,Frozen Vegetables
9230,33278,166394,3327,Food,Kits - Sushi
9231,60656,303280,6065,Outdoor,Camping Equipment
9232,1045,5227,104,Kitchen,Blenders & Juicers
9233,35599,177995,3559,Photography,Gimbals & Stabilizers
9234,63509,317545,6350,Outdoor,Outdoor Furniture
9235,33834,169174,3383,Toys,Educational Toys
9236,28113,140569,2811,Food,Beverages
9237,13300,66504,1330,Garden,Gardening Kits
9238,75409,377048,7540,Outdoor,Camping Equipment
9239,71328,356642,7132,Food,Nut Butters
9240,73359,366796,7335,Food,Baking Ingredients
9241,12460,62302,1246,Food,Creamy Soups
9242,62163,310819,6216,Food,Frozen Meal Kits
9243,4272,21364,427,Smart Home,Home Automation Accessories
9244,49173,245867,4917,Toys,Building Toys
9245,1653,8268,165,Food,Frozen Vegetables
9246,78957,394787,7895,Food,Plant-Based Meals
9247,97149,485748,9714,Food,Baking Kits
9248,89729,448649,8972,Food,Frozen Vegetables
9249,84621,423106,8462,Food,Noodles
9250,2949,14747,294,Clothing,Footwear - Boots
9251,7873,39368,787,Food,Specialty Soups
9252,10545,52725,1054,Clothing,Jackets
9253,28306,141530,2830,Food,Olives
9254,84708,423540,8470,Food,Salsas and Dips
9255,13486,67433,1348,Food,Mustards
9256,57968,289843,5796,Food,Juice
9257,41275,206378,4127,Clothing,Jackets
9258,5710,28553,571,Food,Vegetable Dips
9259,15657,78286,1565,Clothing,Evening Wear
9260,41268,206340,4126,Fitness,Wearable Technology
9261,17731,88657,1773,Food,Savory Snacks
9262,94555,472777,9455,Food,Guacamole
9263,16608,83042,1660,Home,Home Fragrance & Accessories
9264,11862,59314,1186,Clothing,Evening Wear
9265,11285,56428,1128,Food,Fruits
9266,21878,109391,2187,Kitchen,Small Appliances
9267,79851,399258,7985,Kitchen,Kitchen Gadgets
9268,10526,52634,1052,Food,Breads
9269,98997,494988,9899,Food,Baking Kits
9270,61237,306187,6123,Home,Smart Home & Security
9271,68274,341373,6827,Computers,Input Devices
9272,73469,367348,7346,Bicycles,Accessories
9273,87088,435442,8708,Garden,Garden Supplies
9274,98932,494664,9893,Clothing,Bottoms
9275,61565,307826,6156,Clothing,Casual Shirts
9276,87484,437424,8748,Food,Prepared Poultry
9277,93794,468973,9379,Food,Healthy Meals
9278,29944,149724,2994,Food,Cheese
9279,30761,153805,3076,Food,Household Supplies
9280,47644,238223,4764,Food,Juice
9281,31353,156765,3135,Accessories,Jewelry Storage
9282,98369,491847,9836,Outdoor,Outdoor Accessories
9283,91857,459287,9185,Home,Home Organization
9284,27016,135084,2701,Food,Meat Products
9285,47018,235092,4701,Food,Healthy Snacks
9286,67605,338027,6760,Outdoor,Outdoor Recreation
9287,76278,381391,7627,Home,Lighting & Lamps
9288,21153,105768,2115,Clothing,Headwear
9289,23050,115251,2305,Toys,Miniature Sports Games
9290,64235,321177,6423,Food,Syrups
9291,54029,270146,5402,Gaming,Arcade Machines & Cabinets
9292,2715,13575,271,Food,Specialty Pasta
9293,13304,66522,1330,Electronics,Mobile Accessories
9294,83976,419882,8397,Home Appliances,Heating Appliances
9295,79037,395185,7903,Food,Baking Kits
9296,24781,123908,2478,Food,Savory Snacks
9297,16430,82154,1643,Food,Soups & Broths
9298,98699,493497,9869,Food,Breakfast Cereals
9299,59725,298629,5972,Kitchen,Cooking Appliances
9300,95549,477746,9554,Garden,Garden Tools
9301,33774,168874,3377,Food,Fruits
9302,74655,373279,7465,Food,Condiments
9303,24,120,2,Pets,Pet Feeding Supplies
9304,41025,205129,4102,Accessories,Power Accessories
9305,31567,157839,3156,Audio,Wireless Audio Accessories
9306,44282,221412,4428,Food,Soups & Broths
9307,74145,370725,7414,Garden,Garden Supplies
9308,51469,257346,5146,Food,Grain Salads
9309,7454,37272,745,Food,Dips/Spreads
9310,2392,11963,239,Food,Beverages
9311,75974,379872,7597,Food,Vegetables
9312,33546,167734,3354,Food,Canned Fruits
9313,44729,223648,4472,Food,Rice
9314,68503,342517,6850,Fitness,Sustainable Fitness Equipment
9315,56924,284622,5692,Food,Nuts and Trail Mix
9316,51036,255182,5103,Food,Frozen Appetizers
9317,10726,53633,1072,Food,Fruit Chutneys
9318,41617,208088,4161,Art Supplies,Tattoo Supplies
9319,13878,69392,1387,Food,Vegetable Mixes
9320,19518,97594,1951,Food,Vegetarian Meals
9321,22609,113048,2260,Outdoor,Camping Equipment
9322,92554,462772,9255,Food,Chocolate Snacks
9323,22778,113892,2277,Clothing,T-shirts
9324,59456,297283,5945,Pets,Travel Accessories
9325,49913,249569,4991,Clothing,Rain Footwear
9326,5683,28418,568,Clothing,Bottoms
9327,21505,107527,2150,Food,Healthy Snacks
9328,70824,354122,7082,Kitchen,Kitchen Accessories
9329,87741,438707,8774,Outdoor,Camping Equipment
9330,94480,472400,9448,Food,Soups & Broths
9331,25958,129792,2595,Kitchen,Coffee Equipment
9332,33724,168623,3372,Food,Healthy Snacks
9333,3936,19681,393,Kitchen,Small Appliances
9334,70836,354184,7083,Kitchen,Kitchen Storage & Organization
9335,19685,98427,1968,Bicycles,Bicycles
9336,19593,97967,1959,Food,Savory Snacks
9337,63849,319246,6384,Food,Pickles
9338,54368,271841,5436,Grooming,Grooming
9339,61606,308030,6160,Photography,Marine Photography Equipment
9340,50312,251564,5031,Home,Home Organization
9341,80244,401221,8024,Office,Office Supplies
9342,33430,167151,3343,Home,Decorative Wall Art & Accessories
9343,61281,306406,6128,Food,Soups & Broths
9344,64727,323637,6472,Safety,Disaster Preparedness
9345,98387,491939,9838,Food,Healthy Snacks
9346,36547,182736,3654,Food,Tea
9347,79974,399872,7997,Garden,Indoor Gardening Supplies
9348,6477,32386,647,Clothing,Sweaters
9349,80421,402107,8042,Toys,Educational Toys
9350,51224,256120,5122,Food,Fruit Spreads
9351,16956,84783,1695,Food,Apples
9352,67932,339663,6793,Outdoor,Camping Equipment
9353,29812,149063,2981,Clothing,Tank Tops
9354,81419,407098,8141,Food,Nut-Based Snacks
9355,9124,45622,912,Home,Home Fragrance & Accessories
9356,73907,369539,7390,Food,Yogurt
9357,72633,363167,7263,Food,Poultry
